"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.002768875E1,-3.285769746E-1,6.684504774E-1,-2.842840236E-1,7.972491926E-1
5.003764775E1,-4.749547094E-1,5.241315472E-1,-3.130014539E-1,7.734764152E-1
5.004760575E1,-5.831341924E-1,3.716282693E-1,-2.004624331E-1,7.199571126E-1
5.005756475E1,-6.377596119E-1,1.949081630E-1,-3.659187555E-2,6.678813367E-1
5.006752275E1,-6.379916002E-1,2.313830942E-2,3.674916565E-2,6.394678760E-1
5.007748175E1,-5.921554229E-1,-1.312670678E-1,-7.708267450E-2,6.114088866E-1
5.008744075E1,-4.662983452E-1,-2.311661625E-1,-2.112224793E-1,5.616821852E-1
5.009739875E1,-2.274164893E-1,-2.145781964E-1,-3.250747848E-1,4.510384437E-1
5.010735775E1,4.666692048E-2,-5.961265594E-2,-2.914135337E-1,3.010868942E-1
5.011731575E1,2.121847849E-1,2.025645071E-1,1.979001832E-1,3.538633140E-1
5.012727475E1,3.821470448E-1,3.103003326E-1,1.168592945E0,1.268042638E0
5.013723275E1,3.212692706E-1,1.614799234E-1,2.251353443E0,2.279886408E0
5.014719175E1,3.368727118E-3,-5.233813494E-2,3.176159595E0,3.176592577E0
5.015714975E1,-2.286099791E-1,-3.350969124E-1,4.103384156E0,4.123386229E0
5.016710875E1,-2.863496988E-1,-7.312548360E-1,4.696208793E0,4.761418571E0
5.017706675E1,-3.275601438E-1,-1.201169538E0,4.717580366E0,4.879105289E0
5.018702575E1,-5.068758291E-1,-1.581999278E0,4.196922065E0,4.513734556E0
5.019698475E1,-7.192190735E-1,-1.723893660E0,3.421282477E0,3.897981428E0
5.020694275E1,-8.081923534E-1,-1.745407321E0,2.494195325E0,3.149703465E0
5.021690175E1,-7.158825792E-1,-1.707195474E0,1.452489883E0,2.353025949E0
5.022685975E1,-5.199363893E-1,-1.655942875E0,5.031774652E-1,1.807115994E0
5.023681875E1,-2.834013133E-1,-1.568340475E0,-4.607722878E-1,1.659011528E0
5.024677675E1,-7.817610383E-2,-1.364286389E0,-1.172831592E0,1.800811705E0
5.025673575E1,1.138758405E-1,-1.110630374E0,-1.586833171E0,1.940233761E0
5.026669475E1,2.903540182E-1,-8.400516388E-1,-1.645649144E0,1.870335081E0
5.027665275E1,4.556904727E-1,-6.622451198E-1,-1.515081403E0,1.715136748E0
5.028661163E1,5.270276000E-1,-5.664773753E-1,-1.267313241E0,1.484835870E0
5.029656962E1,5.221263908E-1,-5.781361386E-1,-9.621014482E-1,1.237940451E0
5.030652862E1,5.274008717E-1,-6.225483727E-1,-7.859786350E-1,1.132908015E0
5.031648663E1,5.475356126E-1,-5.823987588E-1,-6.365179557E-1,1.021831038E0
5.032644562E1,4.908569798E-1,-4.765811124E-1,-4.290604985E-1,8.075661228E-1
5.033640362E1,3.812195302E-1,-4.774330518E-1,-2.230607522E-1,6.504050648E-1
5.034636263E1,2.685644422E-1,-6.509968311E-1,-1.453863394E-1,7.190694830E-1
5.035632062E1,3.830404993E-2,-8.587220907E-1,-2.760213232E-1,9.028059593E-1
5.036627962E1,-3.066612814E-1,-1.013803406E0,-5.264347655E-1,1.182781489E0
5.037623863E1,-5.764165090E-1,-1.064313994E0,-6.578649706E-1,1.377609012E0
5.038619662E1,-7.245739536E-1,-1.107113273E0,-6.709890461E-1,1.483554352E0
5.039615562E1,-6.972515228E-1,-1.261465441E0,-6.999818802E-1,1.602319998E0
5.040611363E1,-6.841468893E-1,-1.394321197E0,-9.305802780E-1,1.810571242E0
5.041607262E1,-7.711856179E-1,-1.405913595E0,-1.275487649E0,2.048948275E0
5.042603062E1,-9.163611652E-1,-1.331947486E0,-1.597326000E0,2.272719129E0
5.043598963E1,-9.944362584E-1,-1.272143334E0,-1.795148415E0,2.414499941E0
5.044594762E1,-9.771989590E-1,-1.168956935E0,-1.709000802E0,2.289554948E0
5.045590663E1,-8.507867613E-1,-1.061835359E0,-1.295928930E0,1.879032792E0
5.046586562E1,-6.779336379E-1,-1.038714299E0,-9.080351686E-1,1.537221285E0
5.047582362E1,-6.535916792E-1,-1.033194820E0,-8.556622428E-1,1.492257180E0
5.048578263E1,-7.660861149E-1,-9.794404891E-1,-1.009494300E0,1.601646138E0
5.049574062E1,-7.632690726E-1,-8.411550084E-1,-1.058167693E0,1.552366030E0
5.050569962E1,-6.126691730E-1,-7.296877822E-1,-1.005725770E0,1.385385181E0
5.051565763E1,-4.567482340E-1,-7.074388343E-1,-8.965839815E-1,1.230020931E0
5.052561662E1,-4.081642674E-1,-7.039389834E-1,-8.722472852E-1,1.192871950E0
5.053557462E1,-5.336927681E-1,-7.307303408E-1,-9.801009321E-1,1.333938769E0
5.054553363E1,-6.459850363E-1,-7.389407086E-1,-1.081455984E0,1.460437291E0
5.055549262E1,-6.498058263E-1,-6.923319679E-1,-1.054088675E0,1.418687457E0
5.056545062E1,-5.485004763E-1,-5.838640711E-1,-8.871576852E-1,1.195323715E0
5.057540963E1,-4.156326601E-1,-5.122377259E-1,-6.490292430E-1,9.254063725E-1
5.058536762E1,-3.306776233E-1,-4.972141823E-1,-4.773280942E-1,7.644682748E-1
5.059532662E1,-3.053108304E-1,-4.932295972E-1,-3.907472026E-1,6.994094045E-1
5.060528463E1,-3.174563744E-1,-4.768290344E-1,-2.732316166E-1,6.346652614E-1
5.061524362E1,-2.818128441E-1,-4.477137011E-1,-1.952227432E-1,5.638953420E-1
5.062520163E1,-1.806177872E-1,-3.947051829E-1,-1.254473341E-1,4.518318272E-1
5.063516063E1,-9.273903295E-3,-2.911088938E-1,-4.210930824E-2,2.942848741E-1
5.064511962E1,1.877288785E-1,-1.044818500E-1,1.214028150E-1,2.467736458E-1
5.065507763E1,3.618058971E-1,9.500205159E-2,2.830619556E-1,4.690980363E-1
5.066503662E1,5.467516106E-1,2.823111731E-1,4.093471956E-1,7.390548347E-1
5.067499462E1,7.727555222E-1,4.331114495E-1,5.445161104E-1,1.039824225E0
5.068495363E1,1.038914274E0,5.840859729E-1,8.105901504E-1,1.441372847E0
5.069491162E1,1.264648080E0,7.202173394E-1,1.111394312E0,1.831186801E0
5.070487062E1,1.396072731E0,8.164894062E-1,1.355498609E0,2.110225225E0
5.071482863E1,1.369549030E0,9.005106792E-1,1.482024170E0,2.209746516E0
5.072478762E1,1.275947825E0,9.346923324E-1,1.456464236E0,2.150111783E0
5.073474662E1,1.218526194E0,9.050340852E-1,1.188167669E0,1.927598296E0
5.074470463E1,1.229848815E0,8.794574869E-1,9.128678924E-1,1.766154401E0
5.075466362E1,1.326367488E0,8.502485982E-1,9.274327219E-1,1.828197157E0
5.076462162E1,1.445201475E0,7.605257052E-1,9.208931959E-1,1.874846909E0
5.077458063E1,1.481591914E0,6.802916738E-1,7.746385449E-1,1.804986492E0
5.078453862E1,1.407824903E0,6.050766000E-1,6.015837657E-1,1.646205236E0
5.079449763E1,1.257294768E0,5.214084989E-1,3.892432988E-1,1.415686160E0
5.080445662E1,1.111343515E0,3.761583996E-1,1.003002137E-1,1.177556658E0
5.081441462E1,1.005227587E0,2.935337341E-1,-7.542381942E-2,1.049920620E0
5.082437363E1,8.833895201E-1,2.902949613E-1,-5.198350132E-2,9.313165376E-1
5.083433162E1,6.724094079E-1,2.692952710E-1,3.575636691E-1,8.077785168E-1
5.084429062E1,5.053931214E-1,1.209040475E-1,1.038639162E0,1.161383358E0
5.085424863E1,3.202456424E-1,-8.369996846E-2,1.785788192E0,1.816205501E0
5.086420762E1,1.218152081E-1,-2.440975723E-1,2.194593351E0,2.211484240E0
5.087416562E1,-1.186265753E-1,-4.182378870E-1,2.172148814E0,2.215225872E0
5.088412463E1,-3.425251055E-1,-7.026914799E-1,1.886149217E0,2.041729079E0
5.089408362E1,-4.676797864E-1,-9.452222908E-1,1.363657229E0,1.723870819E0
5.090404162E1,-5.506882851E-1,-1.053316551E0,7.533131647E-1,1.407200791E0
5.091400063E1,-6.119802614E-1,-1.043598478E0,1.409471333E-1,1.217983464E0
5.092395862E1,-6.214230030E-1,-9.985939211E-1,-5.103829890E-1,1.282126033E0
5.093391762E1,-5.270726967E-1,-9.230905795E-1,-1.064520108E0,1.504361960E0
5.094387563E1,-3.914870216E-1,-7.483962411E-1,-1.430071658E0,1.660862418E0
5.095383462E1,-2.156850012E-1,-5.774944067E-1,-1.481172230E0,1.604335060E0
5.096379363E1,1.010933154E-1,-4.685613638E-1,-1.279380725E0,1.366230087E0
5.097375163E1,4.755450224E-1,-4.319651029E-1,-9.645257038E-1,1.158898939E0
5.098371062E1,7.435233908E-1,-4.284202284E-1,-6.327055711E-1,1.066155366E0
5.099366863E1,7.923089768E-1,-3.721045250E-1,-3.076723015E-1,9.278348653E-1
5.100362762E1,7.681211653E-1,-3.737657189E-1,-1.030729634E-1,8.604272037E-1
5.101358562E1,6.729116106E-1,-5.286429664E-1,-1.082109118E-1,8.625445050E-1
5.102354463E1,5.788911969E-1,-6.289139441E-1,-1.425966328E-1,8.665919262E-1
5.103350362E1,5.785640452E-1,-5.566870898E-1,2.711353898E-2,8.033504928E-1
5.104346162E1,6.372726850E-1,-4.089682961E-1,2.668949890E-1,8.028726408E-1
5.105342063E1,6.950693420E-1,-3.599253595E-1,3.341455704E-1,8.510704535E-1
5.106337862E1,6.752333938E-1,-5.341750172E-1,1.586525023E-2,8.611241439E-1
5.107333762E1,5.105182790E-1,-7.423230305E-1,-5.814594036E-1,1.072272089E0
5.108329563E1,2.415348838E-1,-8.937913513E-1,-1.103701715E0,1.440610828E0
5.109325462E1,-4.999983341E-2,-9.146512932E-1,-1.296677374E0,1.587595409E0
5.110321362E1,-2.587606350E-1,-8.412009090E-1,-1.127339669E0,1.430199555E0
5.111317163E1,-3.669915003E-1,-7.678399873E-1,-8.053861284E-1,1.171711493E0
5.112313062E1,-4.942543218E-1,-7.234327233E-1,-5.918639392E-1,1.057329259E0
5.113308862E1,-5.929915016E-1,-7.670207924E-1,-5.447505838E-1,1.112075994E0
5.114304763E1,-6.457051009E-1,-8.050443587E-1,-5.608239949E-1,1.174544614E0
5.115300562E1,-6.293731698E-1,-7.344085318E-1,-5.597609711E-1,1.117496677E0
5.116296463E1,-6.688210447E-1,-5.919963786E-1,-5.852010369E-1,1.067820938E0
5.117292263E1,-7.188625395E-1,-4.692074811E-1,-6.396848077E-1,1.070567917E0
5.118288162E1,-7.440330487E-1,-3.686730865E-1,-6.952696091E-1,1.083007318E0
5.119284063E1,-7.701649133E-1,-2.760409114E-1,-6.959040320E-1,1.074074020E0
5.120279862E1,-7.349735190E-1,-1.277967453E-1,-6.258631593E-1,9.737673110E-1
5.121275762E1,-6.014241368E-1,2.074767530E-2,-5.282321995E-1,8.007313625E-1
5.122271563E1,-4.786235814E-1,1.924070165E-1,-5.262160796E-1,7.368882921E-1
5.123267462E1,-3.586815836E-1,3.526142934E-1,-5.413545209E-1,7.389546912E-1
5.124263262E1,-2.586117137E-1,5.089533448E-1,-4.890558547E-1,7.517241214E-1
5.125259163E1,-1.410884897E-1,6.669035965E-1,-2.219638145E-1,7.168921146E-1
5.126255062E1,-8.141297624E-2,7.144660181E-1,-6.238979101E-2,7.217910014E-1
5.127250862E1,-1.070062026E-1,6.856974247E-1,-1.962653017E-1,7.212151928E-1
5.128246804E1,-1.677830392E-1,6.585283372E-1,-4.633199197E-1,8.224816515E-1
5.129242604E1,-2.369637864E-1,6.991828582E-1,-7.064693660E-1,1.021815771E0
5.130238504E1,-2.570830688E-1,7.693719578E-1,-8.812327015E-1,1.197746212E0
5.131234304E1,-2.095703668E-1,8.605212790E-1,-9.877157611E-1,1.326649552E0
5.132230204E1,-1.453902132E-1,9.218246573E-1,-9.636778575E-1,1.341482026E0
5.133226104E1,-1.002142414E-1,9.679238132E-1,-8.116601908E-1,1.267166788E0
5.134221904E1,-3.975693684E-2,1.006198225E0,-6.204135543E-1,1.182763062E0
5.135217804E1,-4.530989137E-2,9.733175772E-1,-4.871309513E-1,1.089356074E0
5.136213604E1,-1.529942248E-1,8.574976838E-1,-4.424430209E-1,9.769674187E-1
5.137209504E1,-2.929089956E-1,7.243802646E-1,-5.403932387E-1,9.500248943E-1
5.138205304E1,-3.444499724E-1,6.144435471E-1,-6.210731202E-1,9.391051468E-1
5.139201204E1,-3.748798328E-1,5.331608176E-1,-5.976673007E-1,8.843085145E-1
5.140197104E1,-3.980066670E-1,5.085946181E-1,-3.304308343E-1,7.254394040E-1
5.141192904E1,-4.283950122E-1,5.105239069E-1,2.177210748E-2,6.668065467E-1
5.142188804E1,-4.993336884E-1,4.920239013E-1,2.215890080E-1,7.352029246E-1
5.143184604E1,-6.153609753E-1,3.752912575E-1,2.495071238E-1,7.627361685E-1
5.144180504E1,-7.724506630E-1,2.301610261E-1,1.093686604E-1,8.133975834E-1
5.145176304E1,-9.337206714E-1,1.061211169E-1,-2.091046178E-1,9.627152875E-1
5.146172204E1,-1.027838770E0,2.532721460E-3,-3.297233212E-1,1.079433379E0
5.147168104E1,-9.750825593E-1,-7.409650147E-2,-9.029504299E-2,9.820537072E-1
5.148163904E1,-8.299348594E-1,-1.161420751E-1,2.918357027E-1,8.873831921E-1
5.149159804E1,-6.527816205E-1,-1.581052029E-1,6.524779308E-1,9.364019166E-1
5.150155604E1,-5.552777281E-1,-1.677566171E-1,8.591729110E-1,1.036655068E0
5.151151504E1,-6.022890496E-1,-1.725671214E-1,9.582317609E-1,1.144875372E0
5.152147304E1,-7.178383997E-1,-1.780927402E-1,1.035289292E0,1.272333648E0
5.153143204E1,-8.659413555E-1,-2.485315159E-1,1.206790466E0,1.505976618E0
5.154139104E1,-1.033563414E0,-4.036365125E-1,1.315858580E0,1.721237801E0
5.155134904E1,-1.206980282E0,-5.513620305E-1,1.325752069E0,1.875745195E0
5.156130804E1,-1.385211235E0,-7.091222477E-1,1.196526264E0,1.962992519E0
5.157126604E1,-1.615471810E0,-8.757100064E-1,1.020470694E0,2.101898575E0
5.158122504E1,-1.916606779E0,-9.757570356E-1,1.075028724E0,2.404406391E0
5.159118304E1,-2.113074102E0,-1.036289751E0,1.451663672E0,2.765195476E0
5.160114204E1,-2.129211540E0,-1.161319594E0,1.872871360E0,3.064286558E0
5.161110104E1,-2.150156266E0,-1.336730216E0,2.169741515E0,3.334336198E0
5.162105904E1,-2.182077678E0,-1.585208230E0,2.201756775E0,3.481677903E0
5.163101804E1,-2.185834368E0,-1.767293157E0,2.033739372E0,3.469480194E0
5.164097604E1,-2.145488872E0,-1.912445607E0,1.740324336E0,3.359955282E0
5.165093504E1,-2.096729087E0,-2.077568639E0,1.405570071E0,3.269279972E0
5.166089304E1,-2.038809200E0,-2.190799970E0,1.104868235E0,3.190153802E0
5.167085204E1,-1.997153490E0,-2.233859451E0,8.073198026E-1,3.103307167E0
5.168081104E1,-1.977725970E0,-2.182970256E0,5.668805408E-1,2.999685433E0
5.169076904E1,-1.912262736E0,-2.055656783E0,3.874195522E-1,2.834178450E0
5.170072804E1,-1.786852970E0,-1.885115137E0,2.401954329E-1,2.608485473E0
5.171068604E1,-1.615290400E0,-1.690026003E0,1.864694613E-1,2.345233853E0
5.172064504E1,-1.521974978E0,-1.536263527E0,1.057223368E-1,2.165107542E0
5.173060304E1,-1.488271481E0,-1.440892516E0,5.235596895E-3,2.071509270E0
5.174056204E1,-1.509389139E0,-1.333684109E0,7.641316831E-2,2.015640803E0
5.175052004E1,-1.576433313E0,-1.253458264E0,3.058678508E-1,2.037119229E0
5.176047904E1,-1.643938249E0,-1.210472166E0,5.881474489E-1,2.124545422E0
5.177043804E1,-1.730550569E0,-1.185554549E0,7.778147525E-1,2.237261864E0
5.178039604E1,-1.750412830E0,-1.151909670E0,8.765134138E-1,2.271368910E0
5.179035504E1,-1.708499696E0,-1.115758382E0,9.471185428E-1,2.249649197E0
5.180031304E1,-1.606166844E0,-1.005805292E0,9.475161535E-1,2.118773956E0
5.181027204E1,-1.393212858E0,-8.543138748E-1,9.024405527E-1,1.866894002E0
5.182023004E1,-1.190373093E0,-6.823528174E-1,8.222021359E-1,1.599565510E0
5.183018904E1,-1.059296498E0,-5.360651296E-1,7.001438481E-1,1.378287453E0
5.184014804E1,-9.521407163E-1,-4.386929092E-1,5.436483836E-1,1.180922088E0
5.185010604E1,-8.181523544E-1,-3.294300833E-1,4.362110585E-1,9.839601325E-1
5.186006504E1,-7.350518717E-1,-2.541691089E-1,4.709148681E-1,9.092106483E-1
5.187002304E1,-6.989941393E-1,-2.335047564E-1,6.047880399E-1,9.533550499E-1
5.187998204E1,-6.938732940E-1,-2.666806886E-1,7.395763010E-1,1.048595176E0
5.188994004E1,-7.500295146E-1,-3.127386215E-1,8.073560554E-1,1.145501427E0
5.189989904E1,-8.336243793E-1,-3.555802935E-1,8.328557628E-1,1.230859729E0
5.190985804E1,-8.670942803E-1,-4.582179317E-1,7.914346719E-1,1.260232123E0
5.191981604E1,-8.290020092E-1,-5.711013535E-1,5.569507992E-1,1.150476110E0
5.192977504E1,-8.236424513E-1,-5.858781445E-1,2.180660605E-1,1.034017841E0
5.193973304E1,-8.644227605E-1,-5.159486613E-1,-2.399521887E-2,1.006978401E0
5.194969204E1,-8.052034029E-1,-4.520748469E-1,-4.904001296E-2,9.247319126E-1
5.195965004E1,-7.274971960E-1,-4.339964256E-1,1.127033275E-1,8.545800768E-1
5.196960904E1,-6.701867350E-1,-5.267350200E-1,1.893533081E-1,8.731865301E-1
5.197956704E1,-7.365410844E-1,-6.381341261E-1,1.176834011E-1,9.816095531E-1
5.198952604E1,-9.184075445E-1,-7.185421121E-1,4.554454744E-2,1.166983072E0
5.199948504E1,-1.031017901E0,-8.109728506E-1,6.479299664E-3,1.311760976E0
5.200944304E1,-1.053921080E0,-9.022747841E-1,5.364235640E-2,1.388426062E0
5.201940204E1,-1.031662411E0,-9.981267285E-1,1.417938101E-1,1.442459629E0
5.202936004E1,-9.804315191E-1,-1.015168146E0,1.874745977E-1,1.423713122E0
5.203931904E1,-8.707773683E-1,-9.430366015E-1,2.944827372E-1,1.316924956E0
5.204927704E1,-6.337850402E-1,-8.296169901E-1,3.383561504E-1,1.097466497E0
5.205923604E1,-3.771663865E-1,-7.961600992E-1,3.115683013E-1,9.344518142E-1
5.206919504E1,-2.879000880E-1,-8.335126975E-1,1.773694396E-1,8.994941888E-1
5.207915304E1,-3.178767161E-1,-8.606241900E-1,2.864550948E-2,9.178998683E-1
5.208911204E1,-4.216452058E-1,-8.247819275E-1,5.100292325E-2,9.277128896E-1
5.209907004E1,-5.018668849E-1,-8.343775007E-1,2.499339706E-1,1.005247817E0
5.210902904E1,-5.776381020E-1,-8.700037086E-1,5.903091645E-1,1.199598741E0
5.211898704E1,-6.943216293E-1,-9.742013839E-1,8.811648738E-1,1.485800254E0
5.212894604E1,-9.074054235E-1,-1.125806530E0,9.761926532E-1,1.744642382E0
5.213890504E1,-1.157371115E0,-1.280981693E0,1.004273322E0,1.997244827E0
5.214886304E1,-1.325176995E0,-1.360049205E0,1.018117189E0,2.154620737E0
5.215882204E1,-1.318906587E0,-1.300923914E0,1.073256433E0,2.140980380E0
5.216878004E1,-1.179310453E0,-1.145889669E0,1.061589484E0,1.957245133E0
5.217873904E1,-1.077323171E0,-9.631554088E-1,1.062865346E0,1.793871874E0
5.218869704E1,-1.014484899E0,-8.832318646E-1,8.963875151E-1,1.616412297E0
5.219865604E1,-9.921102360E-1,-9.200240073E-1,6.326763350E-1,1.493655328E0
5.220861504E1,-9.981727754E-1,-9.212989926E-1,6.465400833E-1,1.504378544E0
5.221857304E1,-9.527733850E-1,-8.428059697E-1,8.924038070E-1,1.553860863E0
5.222853204E1,-9.284118381E-1,-7.683688679E-1,1.236083847E0,1.726337897E0
5.223849004E1,-9.994012754E-1,-7.656151217E-1,1.537737610E0,1.987361663E0
5.224844904E1,-1.131818052E0,-7.351686698E-1,1.636319911E0,2.121091212E0
5.225840704E1,-1.280049793E0,-6.743117264E-1,1.662250559E0,2.203701590E0
5.226836604E1,-1.381967054E0,-5.935698643E-1,1.793699475E0,2.340836587E0
5.227832504E1,-1.328552593E0,-5.508065450E-1,1.991807819E0,2.456773948E0
5.228828242E1,-1.236450029E0,-6.197747460E-1,2.200673286E0,2.599209942E0
5.229824142E1,-1.097082667E0,-7.003099090E-1,2.322160301E0,2.662039220E0
5.230819942E1,-1.001418711E0,-7.232865429E-1,2.376928246E0,2.678762913E0
5.231815842E1,-1.005734541E0,-7.916355237E-1,2.229303008E0,2.570599282E0
5.232811642E1,-1.180915075E0,-9.789075154E-1,1.874639558E0,2.422208457E0
5.233807542E1,-1.515888027E0,-1.212516645E0,1.462124341E0,2.430210014E0
5.234803442E1,-1.770196884E0,-1.473233758E0,1.138652278E0,2.569152335E0
5.235799242E1,-1.876292419E0,-1.696231068E0,9.143273574E-1,2.689547842E0
5.236795142E1,-1.943519319E0,-1.847190973E0,7.619693828E-1,2.787468238E0
5.237790942E1,-2.037765765E0,-1.887187682E0,6.967811143E-1,2.863471771E0
5.238786842E1,-2.114067543E0,-1.907483660E0,6.305035096E-1,2.916386492E0
5.239782642E1,-2.141207980E0,-1.919875372E0,5.664817607E-1,2.931142208E0
5.240778542E1,-2.051769992E0,-1.855523548E0,6.583327478E-1,2.843612095E0
5.241774442E1,-1.752224151E0,-1.804739603E0,7.221328872E-1,2.617030840E0
5.242770242E1,-1.465572736E0,-1.782923056E0,6.317776179E-1,2.392877144E0
5.243766142E1,-1.339071441E0,-1.750116376E0,4.669013393E-1,2.252557772E0
5.244761942E1,-1.252469354E0,-1.666054757E0,4.443006814E-1,2.131154859E0
5.245757842E1,-1.152593063E0,-1.635157777E0,4.746448070E-1,2.056088378E0
5.246753642E1,-1.147591647E0,-1.716997162E0,4.040946418E-1,2.104361737E0
5.247749542E1,-1.223565543E0,-1.849027291E0,2.725966090E-1,2.233903193E0
5.248745442E1,-1.332978204E0,-1.978929327E0,1.394812363E-1,2.390072632E0
5.249741242E1,-1.408379073E0,-2.033143248E0,1.749369979E-2,2.473359883E0
5.250737142E1,-1.464751787E0,-2.062545972E0,-2.084462214E-1,2.538315093E0
5.251732942E1,-1.558683506E0,-2.122333752E0,-3.961044216E-1,2.662835620E0
5.252728842E1,-1.515785554E0,-2.130495003E0,-3.418153632E-1,2.636939997E0
5.253724642E1,-1.291409032E0,-2.086876529E0,-1.348753846E-1,2.457840984E0
5.254720542E1,-9.985172495E-1,-2.034914955E0,-2.278484523E-2,2.266811576E0
5.255716442E1,-7.801257914E-1,-2.006337273E0,-7.050397217E-2,2.153823649E0
5.256712242E1,-6.169442551E-1,-1.946656204E0,-1.048329753E-1,2.044769069E0
5.257708142E1,-4.159924100E-1,-1.862329122E0,1.630028307E-2,1.908293778E0
5.258703942E1,-2.081996881E-1,-1.789649693E0,2.260656363E-1,1.815846581E0
5.259699842E1,-4.341689184E-2,-1.838178660E0,4.229565901E-1,1.886710918E0
5.260695642E1,7.262621909E-2,-1.917611038E0,5.261786574E-1,1.989816735E0
5.261691542E1,1.895017543E-1,-1.972361734E0,5.554299384E-1,2.057820240E0
5.262687442E1,2.136883233E-1,-1.957688146E0,5.096415621E-1,2.034192739E0
5.263683242E1,2.417829520E-1,-1.888342800E0,3.817044836E-1,1.941647712E0
5.264679142E1,3.535239740E-1,-1.767699246E0,2.064798027E-1,1.814489937E0
5.265674942E1,5.018180607E-1,-1.589662931E0,-3.493185103E-2,1.667354142E0
5.266670842E1,6.698839954E-1,-1.376384279E0,-3.246081769E-1,1.564783921E0
5.267666642E1,7.370416061E-1,-1.147754638E0,-6.408519119E-1,1.507070739E0
5.268662542E1,6.897107343E-1,-9.641070431E-1,-9.034293169E-1,1.490432091E0
5.269658442E1,5.079832917E-1,-8.804839656E-1,-1.055383249E0,1.465309810E0
5.270654242E1,2.566924748E-1,-7.931189623E-1,-1.004051712E0,1.305009025E0
5.271650142E1,1.455620483E-2,-7.322953480E-1,-8.717181122E-1,1.138578424E0
5.272645942E1,-1.572056088E-1,-7.425674441E-1,-8.393075806E-1,1.131617085E0
5.273641842E1,-2.580919328E-1,-6.544475654E-1,-9.636223090E-1,1.193097237E0
5.274637642E1,-2.988840095E-1,-3.752175826E-1,-1.196139763E0,1.288747539E0
5.275633542E1,-2.808801401E-1,-3.794726014E-2,-1.443663511E0,1.471223294E0
5.276629442E1,-2.021454810E-1,2.541530290E-1,-1.663829892E0,1.695224606E0
5.277625242E1,-7.995285340E-2,5.605708104E-1,-1.682097178E0,1.774847320E0
5.278621142E1,1.385614693E-2,8.691637561E-1,-1.622832724E0,1.840984432E0
5.279616942E1,-5.413381487E-2,1.104073598E0,-1.508438382E0,1.870105701E0
5.280612842E1,-2.548560105E-1,1.245147909E0,-1.313776971E0,1.827937316E0
5.281608642E1,-4.653836214E-1,1.219289767E0,-1.062774130E0,1.683074063E0
5.282604542E1,-6.540354829E-1,9.818355086E-1,-8.723232991E-1,1.467212090E0
5.283600442E1,-8.169963598E-1,7.937478304E-1,-7.068944585E-1,1.340603762E0
5.284596242E1,-9.033051366E-1,7.756504056E-1,-5.216441417E-1,1.299887046E0
5.285592142E1,-1.043657096E0,8.464941010E-1,-3.781967390E-1,1.395996122E0
5.286587942E1,-1.196810219E0,8.566910604E-1,-2.626639438E-1,1.495080808E0
5.287583842E1,-1.252018241E0,8.089555612E-1,-9.829052567E-2,1.493860704E0
5.288579642E1,-1.264339494E0,7.840759510E-1,1.452044910E-1,1.494795570E0
5.289575542E1,-1.253311499E0,6.817581555E-1,3.992274195E-1,1.481541909E0
5.290571442E1,-1.259169093E0,5.629824945E-1,5.652187622E-1,1.490613412E0
5.291567242E1,-1.346486295E0,4.323986739E-1,6.977307022E-1,1.576966103E0
5.292563142E1,-1.439460240E0,3.835589281E-1,8.708550632E-1,1.725558395E0
5.293558942E1,-1.514143510E0,3.044066316E-1,8.143908405E-1,1.746002980E0
5.294554842E1,-1.445446035E0,1.585981232E-1,4.385306489E-1,1.518807669E0
5.295550742E1,-1.178029036E0,2.507762620E-1,7.945372045E-2,1.207043511E0
5.296546542E1,-8.511534548E-1,3.711797878E-1,-2.432851017E-2,9.288856307E-1
5.297542442E1,-4.494292011E-1,3.381169993E-1,-5.828036785E-2,5.654257805E-1
5.298538242E1,-1.332487623E-1,4.357330486E-1,-1.270366073E-1,4.730294091E-1
5.299534142E1,-6.815163732E-2,6.363182732E-1,5.474748015E-2,6.422950079E-1
5.300529942E1,-1.892114400E-1,7.152954456E-1,7.227754962E-1,1.034336967E0
5.301525842E1,-3.299726684E-1,5.146967724E-1,1.751918195E0,1.855535527E0
5.302521742E1,-5.708960797E-1,2.155792397E-1,2.818145691E0,2.883460053E0
5.303517542E1,-8.771221820E-1,-1.492191893E-1,3.644737916E0,3.751762808E0
5.304513442E1,-1.220730082E0,-6.020199680E-1,4.066720945E0,4.288453010E0
5.305509242E1,-1.476785503E0,-1.043826227E0,3.807510951E0,4.215164084E0
5.306505142E1,-1.590078814E0,-1.405538203E0,3.059113541E0,3.723179277E0
5.307501042E1,-1.512625134E0,-1.455892670E0,2.132456160E0,2.992495202E0
5.308496842E1,-1.203338928E0,-1.286361423E0,1.333661013E0,2.209389505E0
5.309492742E1,-7.092457701E-1,-1.005647417E0,9.290740353E-1,1.541925696E0
5.310488542E1,-1.142028460E-1,-7.607730424E-1,8.522655952E-1,1.148117832E0
5.311484442E1,3.922782230E-1,-6.450443655E-1,8.076946092E-1,1.105592610E0
5.312480242E1,7.367613783E-1,-6.489275014E-1,7.159371775E-1,1.215109161E0
5.313476142E1,9.209733027E-1,-7.403998813E-1,6.150557506E-1,1.332170179E0
5.314472042E1,1.034948107E0,-8.872038782E-1,3.996992898E-1,1.420566024E0
