"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.066606167E0,5.633877066E-1,-4.681637532E-1,-1.492896482E-1,7.475763551E-1
9.076564167E0,3.567023742E-1,-4.709394264E-1,-3.450421491E-1,6.841597853E-1
9.086523167E0,4.029041487E-1,-1.098883025E0,-6.415781361E-1,1.334727748E0
9.096481167E0,4.497119871E-1,-9.075346470E-1,-7.682335049E-1,1.271236691E0
9.106440167E0,-9.445255950E-1,5.284871382E-1,-1.066029274E-1,1.087562154E0
9.116399542E0,-8.548167354E-1,6.649570584E-1,4.710984707E-2,1.084019778E0
9.126357542E0,-3.592149228E-2,-1.712339562E-1,7.357785344E-2,1.898028500E-1
9.136316542E0,-6.441877484E-3,-4.610956389E-1,4.011146083E-1,6.111821455E-1
9.146274542E0,-2.910495445E-1,8.945128977E-2,-4.595961204E-1,5.513075045E-1
9.156233542E0,-2.709421393E-1,1.330563158E-1,-1.181014770E-1,3.241320486E-1
9.166191542E0,6.680940896E-2,6.998006165E-2,1.259022474E-2,9.756648971E-2
9.176150542E0,1.023055163E-1,2.386254555E-1,-2.721745862E-1,3.761482847E-1
9.186109542E0,1.748457813E-1,1.898415506E-1,-4.994294000E-1,5.621748724E-1
9.196067542E0,3.195094049E-1,-1.371230543E-2,-4.470950657E-1,5.496983581E-1
9.206026542E0,3.122369304E-1,-2.142723870E-1,-1.205554073E-1,3.974143465E-1
9.215984542E0,2.040611020E-1,-3.340420747E-1,1.381884170E-1,4.151157424E-1
9.225943542E0,9.584960550E-2,-4.203797221E-1,2.595456237E-1,5.032595636E-1
9.235902542E0,-3.021899521E-2,-4.461636043E-1,2.598280442E-1,5.171902570E-1
9.245860542E0,-5.650603026E-2,-3.968470180E-1,1.594013844E-1,4.313806770E-1
9.255819542E0,1.547234657E-1,-3.269605118E-1,-1.802252197E-1,4.041332168E-1
9.265777542E0,3.125026864E-1,-1.436538094E-1,-5.783072428E-1,6.728548231E-1
9.275736542E0,2.616602692E-1,7.833573282E-2,-7.719899024E-1,8.188839924E-1
9.285695542E0,3.604396221E-1,1.890568542E-1,-8.059269228E-1,9.028717629E-1
9.295653542E0,1.783120108E-1,7.787438750E-2,-6.155053284E-1,6.455280030E-1
9.305612542E0,1.268706925E-1,-8.080033422E-2,-1.722192121E-1,2.286576560E-1
9.315570542E0,4.711686373E-3,-2.155669606E-1,2.422261709E-1,3.242912770E-1
9.325529542E0,-1.037825230E-1,-3.617415047E-1,5.464766818E-1,6.635242965E-1
9.335488542E0,-6.755375952E-2,-5.262236810E-1,5.353365666E-1,7.536976266E-1
9.345446542E0,-1.035527274E-2,-3.935427564E-1,2.386073291E-1,4.603439913E-1
9.355405542E0,3.276794270E-2,-2.079053539E-1,-1.264518857E-1,2.455370718E-1
9.365363542E0,1.059226039E-1,-1.079010093E-1,-3.510971968E-1,3.822714577E-1
9.375322542E0,3.282188326E-2,-4.252679944E-2,-4.299539165E-1,4.332968670E-1
9.385280542E0,6.985960901E-4,-3.901262283E-2,-3.235474920E-1,3.258917802E-1
9.395239542E0,1.103378364E-1,-1.035150129E-1,-2.171257552E-1,2.646382240E-1
9.405198542E0,8.912399188E-2,-1.318313241E-1,-1.119905154E-1,1.945879222E-1
9.415156542E0,3.146532923E-3,-9.421852469E-2,9.301867604E-2,1.324367968E-1
9.425115542E0,-3.065490514E-2,-7.935841084E-2,2.793915852E-1,2.920567384E-1
9.435073542E0,7.155968696E-3,-2.446083266E-1,2.433949562E-1,3.451456881E-1
9.445032542E0,6.832866177E-2,-2.492732352E-1,1.554001348E-1,3.015877214E-1
9.454991542E0,1.160700081E-1,-1.528889018E-1,1.814274073E-1,2.641271800E-1
9.464949542E0,2.225700246E-1,-1.551599604E-1,2.125524285E-1,3.446600703E-1
9.474908542E0,2.306326041E-1,-1.409278375E-1,1.723759174E-1,3.205706012E-1
9.484866542E0,2.175762101E-1,-1.077489817E-1,1.604252319E-1,2.910077409E-1
9.494825542E0,1.373755809E-1,-8.657153606E-2,1.011765651E-1,1.913200941E-1
9.504784542E0,2.386935756E-2,-1.409839708E-1,-4.960777760E-3,1.430763277E-1
9.514742542E0,-2.168790758E-2,-1.721683413E-1,1.139553626E-1,2.076008857E-1
9.524701542E0,-8.079931095E-2,-1.767642528E-1,2.418852782E-1,3.102944046E-1
9.534659542E0,-2.205447683E-1,-2.454783922E-1,2.591985914E-1,4.196230996E-1
9.544618542E0,-2.422490481E-1,-2.863252866E-1,1.752641496E-1,4.139858611E-1
9.554577542E0,-1.997453452E-1,-2.208347172E-1,4.284225672E-2,3.008348952E-1
9.564535542E0,-1.118327502E-1,-1.571959609E-1,-6.904976964E-2,2.049024276E-1
9.574494542E0,-2.524411105E-2,-1.972259992E-1,-2.684420161E-1,3.340605872E-1
9.584452542E0,1.268999286E-2,-2.180941272E-1,-3.271622407E-1,3.933970208E-1
9.594411542E0,3.329251103E-2,-1.368581754E-1,-2.252917573E-1,2.656970594E-1
9.604369542E0,2.388410350E-1,-1.437806940E-1,-1.609358400E-1,3.218979226E-1
9.614328542E0,2.576983421E-1,-1.982697272E-1,-1.802471468E-1,3.717638419E-1
9.624287542E0,2.095217070E-1,-1.864273614E-1,-1.949566948E-1,3.415591013E-1
9.634245542E0,2.341662592E-1,-1.171302545E-1,-3.064724529E-1,4.030864645E-1
9.644204542E0,2.151042265E-1,-4.855352461E-2,-4.303951254E-1,4.835982186E-1
9.654162542E0,2.324169002E-1,-6.059411108E-2,-3.435920396E-1,4.192192165E-1
9.664121542E0,2.885747105E-1,-1.347625333E-1,-1.208160469E-1,3.406359070E-1
9.674080542E0,3.199844181E-1,-1.252350801E-1,8.401659518E-2,3.537409241E-1
9.684038542E0,3.392520535E-1,-5.930421531E-2,1.092107856E-1,3.612975802E-1
9.693997542E0,2.936293726E-1,1.753229141E-2,6.967805296E-2,3.022922770E-1
9.703955542E0,1.580244565E-1,6.962513566E-2,1.113485277E-1,2.054699077E-1
9.713914542E0,5.976636005E-2,1.384386778E-2,2.221798691E-1,2.304941750E-1
9.723873542E0,5.570348164E-2,-5.049421549E-2,2.380465811E-1,2.496371736E-1
9.733831542E0,-1.059746624E-2,-9.921087742E-2,2.175661236E-1,2.393535515E-1
9.743790542E0,-1.015410477E-1,-6.832471490E-2,1.929654256E-1,2.285049376E-1
9.753748542E0,-1.099632675E-1,-7.015080035E-2,2.679740927E-1,2.980321616E-1
9.763707542E0,-9.891034881E-2,-6.485322297E-2,3.556229782E-1,3.747758000E-1
9.773665542E0,-7.793846933E-2,1.556294918E-2,4.536591500E-1,4.605683823E-1
9.783624542E0,-1.935538016E-3,7.697333157E-2,6.025029480E-1,6.074030313E-1
9.793583542E0,2.852196878E-2,6.607879937E-2,5.905062157E-1,5.948760385E-1
9.803541542E0,7.241970275E-2,3.609018445E-2,4.158978313E-1,4.236957881E-1
9.813500542E0,5.895338237E-2,-1.194293797E-2,3.776380375E-1,3.823985126E-1
9.823458542E0,4.124322597E-2,-2.413906038E-2,2.837142125E-1,2.877107094E-1
9.833417542E0,-7.207025852E-2,8.294275403E-3,3.263246271E-1,3.342913092E-1
9.843376542E0,-7.823581852E-2,5.582278311E-2,4.351035959E-1,4.455919271E-1
9.853334542E0,-4.115058415E-2,7.826030374E-2,4.697892791E-1,4.780376685E-1
9.863293542E0,3.991331331E-2,1.169536686E-1,3.827797866E-1,4.022332634E-1
9.873251542E0,1.685347718E-1,1.893948233E-1,2.212393445E-1,3.364836043E-1
9.883210542E0,1.708715385E-1,2.282022089E-1,1.714772004E-1,3.326826732E-1
9.893169542E0,8.577865362E-3,2.010535866E-1,3.189159125E-1,3.770987718E-1
9.903127542E0,-7.707335550E-2,1.188429040E-1,4.208597785E-1,4.440573061E-1
9.913086542E0,-3.566914838E-2,9.701349378E-2,3.285158712E-1,3.443930657E-1
9.923044542E0,-5.550633911E-2,7.858891726E-2,1.968751663E-1,2.191278227E-1
9.933003542E0,-1.810813252E-2,2.187852681E-2,7.544077635E-2,8.060946058E-2
9.942962542E0,3.545345921E-2,-4.244318426E-2,1.410640776E-2,5.707330724E-2
9.952920542E0,1.313774340E-2,-6.381943524E-2,1.112918097E-1,1.289627369E-1
9.962879542E0,1.264538591E-1,-2.849465132E-2,1.681466264E-1,2.123106488E-1
9.972837542E0,3.045990050E-1,2.717961252E-2,6.696991503E-2,3.130563123E-1
9.982796542E0,3.313891564E-1,8.878061414E-2,-1.104445481E-1,3.604147176E-1
9.992754542E0,2.924856938E-1,1.030489898E-1,-2.974946380E-1,4.297325156E-1
1.000271354E1,2.321263849E-1,4.899440467E-2,-3.140375805E-1,3.935768187E-1
1.001267254E1,1.328678893E-1,-6.570750117E-2,-4.619300365E-4,1.482280847E-1
1.002263054E1,1.090193624E-1,-7.045953333E-2,2.760640079E-1,3.050591806E-1
1.003258954E1,8.250202015E-3,-9.430155516E-2,3.265248942E-1,3.399696394E-1
1.004254754E1,-1.044282018E-1,-1.237060332E-1,2.643806863E-1,3.100089987E-1
1.005250654E1,-1.344087037E-1,-1.213104290E-1,2.804500043E-1,3.338175021E-1
1.006246554E1,-4.883258298E-2,-5.832422197E-2,1.936375630E-1,2.080428846E-1
1.007242354E1,5.979874358E-2,2.319181144E-2,-2.824789882E-3,6.420069539E-2
1.008238254E1,7.815468840E-2,4.850382328E-2,-8.949455917E-2,1.283357016E-1
1.009234054E1,1.495797432E-1,6.990989506E-2,1.290708536E-1,2.095728471E-1
1.010229954E1,2.312024152E-1,6.417085290E-2,5.066074419E-1,5.605564694E-1
1.011225808E1,2.674096171E-1,-1.232710004E-2,7.283128095E-1,7.759506486E-1
1.012221608E1,2.001254873E-1,-1.063479888E-1,6.971524125E-1,7.330631567E-1
1.013217508E1,2.250863738E-2,-1.695762706E-1,4.782770973E-1,5.079485527E-1
1.014213308E1,-1.119183388E-1,-2.177210748E-1,2.390499634E-1,3.421594160E-1
1.015209208E1,-1.289952052E-1,-1.561259204E-1,-5.987431884E-2,2.111871210E-1
1.016205008E1,-6.302260593E-2,-2.278075218E-3,-1.368646073E-1,1.506949210E-1
1.017200908E1,1.587949551E-1,-7.711717308E-2,-7.774048626E-2,1.928898114E-1
1.018196808E1,8.994304061E-2,-9.659366369E-2,5.220861912E-2,1.419359938E-1
1.019192608E1,1.385319043E-1,-6.841242313E-5,1.460166693E-2,1.392993247E-1
1.020188508E1,1.088574676E-1,1.235516667E-3,-1.140201205E-1,1.576453699E-1
1.021184308E1,-9.417518221E-2,-3.544465184E-2,-4.511477709E-2,1.102752529E-1
1.022180208E1,-2.481404468E-1,-5.641218245E-2,9.749998212E-2,2.725110313E-1
1.023176108E1,-2.372797919E-1,-9.245266557E-2,5.907792807E-2,2.614180495E-1
1.024171908E1,-2.485526024E-1,-1.454600143E-1,-9.768533885E-2,3.041043199E-1
1.025167808E1,-2.540133171E-1,-2.045858896E-1,-2.559946096E-1,4.146219864E-1
1.026163608E1,-3.090496132E-1,-2.461771345E-1,-2.514653563E-1,4.683478092E-1
1.027159508E1,-3.056978430E-1,-2.132149181E-1,-6.261666298E-2,3.779320296E-1
1.028155408E1,-1.243692171E-1,2.484218806E-2,7.835970640E-2,1.490807837E-1
1.029151208E1,2.304051474E-1,-1.875874490E-2,5.839029551E-2,2.384278697E-1
1.030147108E1,1.793370642E-1,-4.758347154E-2,-8.146457791E-2,2.026387101E-1
1.031142908E1,1.141731348E-1,4.781268239E-2,-4.909064984E-1,5.062714168E-1
1.032138808E1,-1.282611239E-1,6.343761206E-2,-6.347596979E-1,6.506881900E-1
1.033134608E1,-1.102657512E-1,-1.803240377E-1,-6.063211799E-1,6.421064301E-1
1.034130508E1,-3.942334588E-1,-1.871106085E-1,-3.726699507E-1,5.738582508E-1
1.035126408E1,-3.461490270E-1,2.696238846E-2,-2.791437364E-1,4.454967395E-1
1.036122208E1,-1.775694875E-1,-8.859408796E-3,-3.081096733E-1,3.557259939E-1
1.037118108E1,-1.047797473E-1,-1.000549230E-1,-4.903673851E-1,5.113217729E-1
1.038113908E1,-1.687393513E-1,-8.770940423E-2,-6.516137123E-1,6.787977153E-1
1.039109808E1,-2.345105323E-1,5.232877940E-2,-7.415778029E-1,7.795326348E-1
1.040105708E1,-2.210684231E-2,-1.670090505E-1,-7.992044520E-1,8.167670975E-1
1.041101508E1,-1.630588178E-1,-1.477073917E-1,-5.956593668E-1,6.349927031E-1
1.042097408E1,-9.732520519E-2,-1.599973619E-2,-5.094456804E-1,5.189056642E-1
1.043093208E1,1.401334567E-2,-1.079840398E-1,-1.905438012E-1,2.194626776E-1
1.044089108E1,5.129656311E-2,-1.439445622E-1,1.866407847E-1,2.412180692E-1
1.045084908E1,1.662720638E-1,-6.666147441E-2,3.917307043E-1,4.307471371E-1
1.046080808E1,1.636626342E-1,-6.386051193E-2,4.717480963E-1,5.033983405E-1
1.047076708E1,1.577759133E-1,-1.090710372E-2,6.568317676E-1,6.756035632E-1
1.048072508E1,2.543056048E-1,2.910305411E-2,7.295594358E-1,7.731592972E-1
1.049068408E1,2.439022387E-1,8.207926646E-2,5.978661060E-1,6.508987546E-1
1.050064208E1,1.180917743E-1,2.084997234E-1,5.264476293E-1,5.784158610E-1
1.051060108E1,2.195827186E-1,2.226846300E-1,4.079169667E-1,5.140051230E-1
1.052056008E1,3.689142110E-1,-5.487582654E-2,2.284980780E-1,4.374019011E-1
1.053051808E1,1.193109919E-1,-1.813353136E-2,-4.452537775E-2,1.286329934E-1
1.054047708E1,1.593797497E-2,7.478881180E-3,-2.548193192E-1,2.554267765E-1
1.055043508E1,1.118055424E-1,-1.697856009E-2,-3.900630784E-1,4.061255421E-1
1.056039408E1,1.166253840E-1,-4.452369668E-2,-1.630566251E-1,2.053565260E-1
1.057035308E1,2.602273359E-1,3.993290149E-2,-2.292833591E-1,3.491185497E-1
1.058031108E1,2.361754356E-1,1.330265681E-1,-2.137671876E-1,3.452119851E-1
1.059027008E1,2.827449999E-1,1.216837737E-1,-1.236206639E-1,3.317133466E-1
1.060022808E1,2.987347593E-1,1.568117257E-1,-1.493846655E-1,3.689825904E-1
1.061018708E1,2.252590494E-1,1.633218694E-1,-2.315392148E-1,3.619752483E-1
1.062014508E1,6.235306319E-2,7.786949046E-2,-3.260612100E-1,3.409801676E-1
1.063010408E1,6.284481402E-2,-1.763410605E-2,-3.227183568E-1,3.292530489E-1
1.064006308E1,2.733190690E-1,-6.100542616E-2,-4.341861677E-1,5.166648854E-1
1.065002108E1,2.137652873E-1,-1.171544839E-1,-3.595897293E-1,4.344255340E-1
1.065998008E1,2.398164785E-1,-1.981278957E-1,-6.101639700E-1,6.848844258E-1
1.066993808E1,7.048065640E-2,-2.968241999E-1,-6.394585204E-1,7.085049950E-1
1.067989708E1,-1.184342384E-1,-3.654379682E-1,-7.213271409E-1,8.172419603E-1
1.068985608E1,-2.343478518E-1,-3.377510367E-1,-7.905108118E-1,8.910117968E-1
1.069981408E1,-1.803386557E-1,-4.010822294E-1,-6.088518548E-1,7.510589634E-1
1.070977308E1,2.716013398E-3,-3.822764144E-1,-6.944211781E-1,7.926937658E-1
1.071973108E1,4.961035402E-2,-3.507011575E-1,-8.279938030E-1,9.005699456E-1
1.072969008E1,6.590358390E-2,-3.935160785E-1,-8.714503098E-1,9.584486574E-1
1.073964908E1,1.337422673E-3,-4.183061898E-1,-9.018692797E-1,9.941579627E-1
1.074960708E1,-1.060849555E-1,-3.867541391E-1,-9.048846889E-1,9.897722374E-1
1.075956608E1,-2.958144771E-2,-4.389639276E-1,-9.771270382E-1,1.071607036E0
1.076952408E1,-4.606875032E-2,-4.845157110E-1,-1.021406248E0,1.131436489E0
1.077948308E1,-1.007083311E-1,-4.491533587E-1,-1.031935329E0,1.129943110E0
1.078944108E1,-1.770993531E-1,-5.106069009E-1,-1.212699078E0,1.327675654E0
1.079940008E1,-3.332157169E-1,-6.950595479E-1,-1.216282251E0,1.439959376E0
1.080935908E1,-5.319236930E-1,-8.243578582E-1,-1.156871617E0,1.516858804E0
1.081931708E1,-9.308900343E-1,-1.008852495E0,-1.154518697E0,1.793670270E0
1.082927608E1,-1.173225475E0,-1.227380852E0,-1.068412600E0,2.006097518E0
1.083923408E1,-1.276490593E0,-1.345463910E0,-8.350443757E-1,2.033961768E0
1.084919308E1,-1.219825299E0,-1.197109816E0,-6.883178544E-1,1.842505669E0
1.085915208E1,-1.009097275E0,-9.934740990E-1,-7.470841259E-1,1.601063018E0
1.086911008E1,-8.263946626E-1,-9.593279676E-1,-7.910125029E-1,1.492963184E0
1.087906908E1,-8.106157319E-1,-1.124543969E0,-7.069704723E-1,1.556118329E0
1.088902708E1,-7.728601143E-1,-1.221248584E0,-5.649293250E-1,1.551742892E0
1.089898608E1,-6.280723105E-1,-1.206388470E0,-4.820929903E-1,1.443004373E0
1.090894408E1,-5.320249960E-1,-1.228715771E0,-3.621683514E-1,1.387068476E0
1.091890308E1,-5.110416779E-1,-1.239517040E0,-3.564673162E-1,1.387312163E0
1.092886208E1,-6.829281834E-1,-1.153597468E0,-4.657266337E-1,1.419182624E0
1.093882008E1,-8.231319894E-1,-1.175139488E0,-5.600369596E-1,1.540175472E0
1.094877908E1,-8.695853403E-1,-1.277843784E0,-5.678640425E-1,1.646673305E0
1.095873708E1,-8.407840756E-1,-1.324066609E0,-4.671773279E-1,1.636558860E0
1.096869608E1,-6.048501666E-1,-1.182277184E0,-1.157000256E-1,1.333045221E0
1.097865508E1,-2.324621978E-1,-9.561840659E-1,3.172816157E-1,1.033921789E0
1.098861308E1,8.407207064E-2,-8.018924171E-1,4.945504832E-1,9.458751197E-1
1.099857208E1,1.747873092E-1,-7.613554251E-1,4.428377080E-1,8.979520713E-1
1.100853008E1,1.752831531E-1,-7.767549446E-1,4.196055508E-1,9.000784666E-1
1.101848908E1,2.964583652E-1,-7.312846568E-1,2.531739128E-1,8.287109518E-1
1.102844708E1,5.519423667E-1,-6.027812755E-1,1.310489666E-1,8.277436039E-1
1.103840608E1,6.242450885E-1,-4.946650887E-1,3.114285529E-2,7.970855399E-1
1.104836508E1,5.061191994E-1,-5.965545756E-1,8.934194684E-2,7.874109404E-1
1.105832308E1,2.892608812E-1,-4.431435174E-1,1.993000066E-1,5.654807928E-1
1.106828208E1,7.591776296E-2,-3.835451871E-1,3.050626892E-1,4.959169907E-1
1.107824008E1,3.523448829E-1,-4.345492798E-1,3.205706745E-1,6.447833361E-1
1.108819908E1,4.829284112E-1,-3.999045271E-1,6.247217828E-1,8.851106072E-1
1.109815808E1,5.048681876E-1,-3.674343538E-1,5.913768661E-1,8.600154004E-1
1.110811608E1,3.052205640E-1,-4.235530061E-1,3.989993781E-1,6.570823733E-1
1.111807496E1,1.575456244E-1,-4.400222737E-1,3.393881840E-1,5.776024277E-1
1.112803296E1,3.600925899E-1,-3.809513623E-1,3.579367214E-1,6.347513767E-1
1.113799196E1,8.804059052E-1,-2.291570592E-1,3.975597936E-1,9.928148394E-1
1.114794996E1,9.755120373E-1,-1.844205970E-1,4.727117175E-1,1.099586768E0
1.115790896E1,7.237856027E-1,-2.693204141E-1,6.716883731E-1,1.023505913E0
1.116786796E1,5.850712287E-1,-3.619590211E-1,6.797674710E-1,9.671641485E-1
1.117782596E1,5.785583076E-1,-3.663906258E-1,5.447225171E-1,8.750396715E-1
1.118778496E1,5.076491234E-1,-2.224853861E-1,5.810079986E-1,8.029804941E-1
1.119774296E1,4.373641294E-1,-3.086692518E-1,5.418848634E-1,7.617107679E-1
1.120770196E1,2.331916380E-1,-3.419638824E-1,4.054500264E-1,5.794025896E-1
1.121766096E1,1.165791544E-1,-2.326490164E-1,1.628092879E-1,3.069578608E-1
1.122761896E1,6.986545622E-2,-2.109616935E-1,-3.470497906E-2,2.249232173E-1
1.123757796E1,-3.497512043E-2,-2.573078942E-1,-3.086856240E-1,4.033824810E-1
1.124753596E1,-8.518603832E-2,-4.409642601E-1,-5.683674878E-1,7.243947411E-1
1.125749496E1,3.738943577E-2,-6.007756805E-1,-6.805433965E-1,9.085530819E-1
1.126745296E1,2.033255222E-1,-6.260040772E-1,-6.604131871E-1,9.323990296E-1
1.127741196E1,1.013389716E-1,-3.123477352E-1,-4.872461414E-1,5.875708444E-1
1.128737096E1,1.094051763E0,6.398935533E-1,-7.259692454E-1,1.460631495E0
1.129732896E1,1.611442055E0,9.021236336E-1,-9.340652186E-1,2.069553184E0
1.130728796E1,7.205421522E-1,2.317754424E-1,-5.865213382E-1,9.575531990E-1
1.131724596E1,6.745646185E-1,9.098910749E-2,-5.603442308E-1,8.816473780E-1
1.132720496E1,5.200075060E-1,-1.447150791E-1,-5.132630351E-1,7.448417306E-1
1.133716396E1,2.885834813E-2,-4.488585860E-1,-3.744361022E-1,5.852428804E-1
1.134712196E1,-3.074381205E-1,-7.054513657E-1,-3.782438090E-1,8.574661547E-1
1.135708096E1,-5.699339569E-1,-8.961659056E-1,-3.205338371E-1,1.109360170E0
1.136703896E1,-6.527933881E-1,-1.051139340E0,-2.524807253E-1,1.262845848E0
1.137699796E1,-3.919306791E-1,-1.068575152E0,-2.641304255E-1,1.168429456E0
1.138695596E1,-2.785362107E-1,-1.017075216E0,-1.169560075E-1,1.060991575E0
1.139691496E1,-9.577739239E-2,-8.394753957E-1,-1.217565715E-1,8.536491736E-1
1.140687396E1,9.472781718E-3,-7.802004164E-1,-3.458043337E-2,7.810238343E-1
1.141683196E1,1.997379631E-2,-7.337869728E-1,-1.134067476E-1,7.427673689E-1
1.142679096E1,1.174676389E-2,-5.884760624E-1,-1.955765180E-1,6.202356301E-1
1.143674896E1,1.040131956E-1,-4.637724942E-1,-1.130705235E-1,4.885576880E-1
1.144670796E1,1.624412057E-1,-4.785922623E-1,-8.070875220E-3,5.054728854E-1
1.145666696E1,2.805640250E-2,-5.097415495E-1,2.492820791E-1,5.681242505E-1
1.146662496E1,-1.295324913E-1,-4.217251664E-1,1.749107585E-1,4.745782925E-1
1.147658396E1,-2.367216021E-1,-4.433148408E-1,3.553192154E-2,5.038131424E-1
1.148654196E1,-3.766828948E-1,-6.100353312E-1,-1.168829173E-1,7.264259942E-1
1.149650096E1,-4.610555854E-1,-6.424172115E-1,-4.893371058E-1,9.299047960E-1
1.150645896E1,-4.068691456E-1,-5.333286327E-1,-6.527577201E-1,9.359885540E-1
1.151641796E1,-2.208329630E-1,-4.663236344E-1,-7.229737169E-1,8.882093924E-1
1.152637696E1,-3.919564068E-2,-4.995504373E-1,-8.426907796E-1,9.804155689E-1
1.153633496E1,-2.135637045E-2,-4.885091400E-1,-9.730874893E-1,1.089034681E0
1.154629396E1,4.052120447E-3,-3.883241165E-1,-1.031378090E0,1.102067513E0
1.155625196E1,2.439867675E-2,-3.602492952E-1,-9.567553389E-1,1.022621938E0
1.156621096E1,-1.000081453E-1,-4.603542119E-1,-6.758118296E-1,8.238017107E-1
1.157616996E1,-1.945485592E-1,-4.560951000E-1,-2.932010275E-1,5.760544460E-1
1.158612796E1,-2.827985385E-1,-3.909980482E-1,7.929701507E-3,4.826151337E-1
1.159608696E1,-2.234589475E-1,-4.004021251E-1,1.422800061E-1,4.801034922E-1
1.160604496E1,-1.222326811E-1,-4.291002595E-1,1.354986978E-1,4.662914948E-1
1.161600396E1,-2.562834620E-3,-3.477163732E-1,1.119624853E-1,3.653065048E-1
1.162596196E1,1.638726041E-2,-3.451839441E-1,1.699189174E-1,3.850882186E-1
1.163592096E1,5.592320904E-2,-2.488089663E-1,3.398372501E-1,4.248795871E-1
1.164587996E1,9.661398277E-2,-2.142332107E-1,3.636827803E-1,4.330072689E-1
1.165583796E1,1.121513504E-1,-2.004688650E-1,4.113451892E-1,4.711375128E-1
1.166579696E1,1.668507372E-1,-9.747717798E-2,6.025199050E-1,6.327489270E-1
1.167575496E1,1.753224756E-1,-1.006949008E-1,8.129816616E-1,8.377449585E-1
1.168571396E1,7.766878478E-2,-2.193711591E-1,7.818709660E-1,8.157685658E-1
1.169567296E1,-1.052279547E-2,-2.558016515E-1,6.287931991E-1,6.789153860E-1
1.170563096E1,6.838961899E-2,-2.084988463E-1,4.984125692E-1,5.445768981E-1
1.171558996E1,1.056495389E-1,-2.515600812E-1,6.296351981E-1,6.862104504E-1
1.172554796E1,2.002474017E-2,-3.397273225E-1,7.247863537E-1,8.007065020E-1
1.173550696E1,-1.022676190E-2,-3.145281619E-1,4.440574372E-1,5.442605615E-1
1.174546496E1,9.723453680E-2,-1.469954932E-1,1.748136216E-1,2.482378546E-1
1.175542396E1,1.578091693E-1,6.423926532E-2,3.290520608E-2,1.735314661E-1
1.176538296E1,1.676919505E-1,1.584408331E-1,9.097098112E-3,2.308827517E-1
1.177534096E1,2.837317541E-1,1.502418673E-1,1.432620460E-1,3.515684013E-1
1.178529996E1,3.005670209E-1,9.209540069E-2,4.887319189E-1,5.811032485E-1
1.179525796E1,1.991777998E-1,1.047984767E-1,7.614694458E-1,7.940341514E-1
1.180521696E1,1.566184022E-1,4.981359959E-2,8.301040632E-1,8.462171555E-1
1.181517596E1,1.472709701E-1,-6.078180671E-3,7.109652901E-1,7.260835535E-1
1.182513396E1,2.376795953E-1,-2.744741499E-2,4.535960001E-1,5.128296812E-1
1.183509296E1,3.593466313E-1,6.531895369E-2,1.064684415E-1,3.804367177E-1
1.184505096E1,4.735895307E-1,1.436491317E-1,-2.541656005E-1,5.563472559E-1
1.185500996E1,5.858091474E-1,2.184911531E-1,-3.364370942E-1,7.100004644E-1
1.186496796E1,5.179525021E-1,2.541588762E-1,-3.043019664E-1,6.522815462E-1
1.187492696E1,3.434367961E-1,1.895129371E-1,-2.961784297E-1,4.915136300E-1
1.188488596E1,2.822921696E-1,2.628732741E-2,-3.497149515E-1,4.502004442E-1
1.189484396E1,3.402699441E-1,-1.088251618E-1,-3.387894291E-1,4.923462480E-1
1.190480296E1,2.799358879E-1,-2.531929162E-1,-3.611392415E-1,5.223909512E-1
1.191476096E1,1.273897791E-1,-3.316353607E-1,-4.494924241E-1,5.729342088E-1
1.192471996E1,1.375975558E-1,-2.768823257E-1,-3.709613943E-1,4.829174523E-1
1.193467896E1,2.065903151E-1,-1.827640808E-1,-2.644689792E-1,3.821336265E-1
1.194463696E1,3.623627713E-1,-8.406512707E-2,-1.045207340E-1,3.863913915E-1
1.195459596E1,3.712312433E-1,-6.161357313E-2,-2.235606891E-1,4.377079507E-1
1.196455396E1,3.968657291E-1,-3.587529927E-2,-4.895733333E-1,6.312459843E-1
1.197451296E1,3.436996284E-1,5.800379455E-2,-6.449139726E-1,7.330811052E-1
1.198447096E1,3.869134757E-1,1.885762131E-1,-4.158925688E-1,5.985228940E-1
1.199442996E1,4.580045083E-1,1.840028134E-1,-1.006516314E-1,5.037419140E-1
1.200438896E1,3.599940643E-1,6.105048627E-2,1.057375395E-1,3.801359171E-1
1.201434696E1,9.373145163E-2,-1.150770047E-1,3.419200283E-1,3.727433538E-1
1.202430596E1,1.089833289E-2,-1.592207055E-1,6.409214938E-1,6.604925192E-1
1.203426396E1,1.394660336E-1,-9.088356525E-2,7.424209714E-1,7.608544511E-1
1.204422296E1,3.264348471E-1,-8.827687651E-2,7.440564376E-1,8.172958453E-1
1.205418096E1,9.693215901E-1,1.267145719E-1,9.388254368E-1,1.355372321E0
1.206413996E1,7.540057674E-1,4.244018756E-1,1.120424752E0,1.415624694E0
1.207409896E1,2.610980594E-1,3.032697867E-1,7.379291403E-1,8.394546898E-1
1.208405696E1,5.499633765E-1,3.120787632E-1,8.365003324E-1,1.048611308E0
1.209401596E1,7.643737578E-1,4.617341548E-1,9.938980222E-1,1.336150796E0
1.210397396E1,6.125712687E-1,4.762928447E-1,8.531648970E-1,1.153251393E0
1.211393579E1,5.612134194E-1,3.855678121E-1,6.303087974E-1,9.278535552E-1
